,Unnamed: 0,Date,Time,Distance away,Temperature,Overheated,Average ambient temperature
50,,7/7/2020,10:22:2,169.49,36.45,No,22.79
51,,7/7/2020,10:22:2,169.49,36.45,No,22.79
52,,7/7/2020,10:22:2,172.41,36.46,No,22.79
53,,7/7/2020,10:22:2,178.57,36.43,No,22.80
54,,7/7/2020,10:22:2,178.57,36.39,No,22.80
55,,7/7/2020,10:22:3,181.82,36.39,No,22.80
56,,7/7/2020,10:22:3,178.57,36.04,No,22.80
57,,7/7/2020,10:22:3,178.57,36.08,No,22.80
58,,7/7/2020,10:22:3,181.82,36.38,No,22.80
59,,7/7/2020,10:22:4,178.57,36.38,No,22.80
60,,7/7/2020,10:22:4,161.29,36.95,No,22.80
61,,7/7/2020,10:22:4,166.67,36.95,No,22.80
62,,7/7/2020,10:22:27,90.09,36.50,No,22.72
63,,7/7/2020,10:22:30,90.91,36.50,No,22.70
64,,7/7/2020,10:22:30,90.09,36.50,No,22.70
65,,7/7/2020,10:22:30,89.29,36.50,No,22.70
66,,7/7/2020,10:22:31,86.21,36.50,No,22.70
67,,7/7/2020,10:22:31,82.64,36.50,No,22.69
68,,7/7/2020,10:22:31,86.21,36.50,No,22.69
69,,7/7/2020,10:22:31,92.59,36.50,No,22.69
70,,7/7/2020,10:22:32,82.64,36.50,No,22.69
71,,7/7/2020,10:22:32,87.72,36.50,No,22.69
72,,7/7/2020,10:22:35,87.72,36.50,No,22.67
73,,7/7/2020,10:22:35,78.12,36.50,No,22.67
74,,7/7/2020,10:22:35,86.21,36.50,No,22.67
75,,7/7/2020,10:22:35,84.75,36.50,No,22.67
76,,7/7/2020,10:22:36,95.24,36.50,No,22.67
77,,7/7/2020,10:22:48,90.09,36.50,No,22.66
78,,7/7/2020,10:22:50,101.01,36.95,No,22.68
79,,7/7/2020,10:22:50,93.46,36.42,No,22.69
80,,7/7/2020,10:22:50,102.04,36.36,No,22.70
81,,7/7/2020,10:22:51,102.04,36.46,No,22.71
82,,7/7/2020,10:22:51,95.24,36.95,No,22.71
83,,7/7/2020,10:22:51,91.74,36.44,No,22.72
